unit_id,centroid_lat,centroid_lon,nearest_library,library_lat,library_lon,distance_km,time_min,method
grid_R017_C016,23.035983374598644,120.18526652340668,台江文化中心圖書館,23.045984,120.188233,1.3106,2.5633333333333335,osrm_driving
grid_R017_C017,23.036033321915845,120.19502306264538,台江文化中心圖書館,23.045984,120.188233,1.5763,3.795,osrm_driving
grid_R017_C018,23.036082667642724,120.20477962891448,台江文化中心圖書館,23.045984,120.188233,2.1625,4.216666666666667,osrm_driving
grid_R017_C019,23.03613141177259,120.21453622188646,台江文化中心圖書館,23.045984,120.188233,3.3565,6.088333333333334,osrm_driving
grid_R017_C020,23.03617955429879,120.22429284123383,市圖總館（新總館）,23.024401,120.238004,2.3581,6.35,osrm_driving
grid_R017_C021,23.036227095214805,120.23404948662912,市圖總館（新總館）,23.024401,120.238004,1.5728,4.166666666666667,osrm_driving
grid_R017_C022,23.036274034514133,120.24380615774476,市圖總館（新總館）,23.024401,120.238004,2.1515,5.6866666666666665,osrm_driving
grid_R017_C023,23.036320372190424,120.25356285425326,永康區圖書館,23.018985,120.25988,2.6318,5.8133333333333335,osrm_driving
grid_R017_C024,23.036366108237356,120.26331957582708,永康區圖書館,23.018985,120.25988,2.3204,5.17,osrm_driving
grid_R017_C025,23.03641124264872,120.27307632213872,永康區圖書館,23.018985,120.25988,3.2392,5.05,osrm_driving
grid_R017_C026,23.03645577541835,120.2828330928606,新化區圖書館,23.038088,120.310581,3.4593000000000003,5.831666666666666,osrm_driving
grid_R017_C027,23.036499706540223,120.29258988766522,新化區圖書館,23.038088,120.310581,2.2543,3.89,osrm_driving
grid_R017_C028,23.036543036008354,120.302346706225,新化區圖書館,23.038088,120.310581,1.1819000000000002,2.0349999999999997,osrm_driving
grid_R017_C029,23.03658576381683,120.31210354821246,新化區圖書館,23.038088,120.310581,0.3308,0.77,osrm_driving
grid_R017_C030,23.03662788995987,120.32186041329996,新化區圖書館,23.038088,120.310581,1.5991,2.7483333333333335,osrm_driving
grid_R017_C031,23.03666941443172,120.33161730116,新化區圖書館,23.038088,120.310581,3.7566,8.691666666666666,osrm_driving
grid_R017_C032,23.03671033722674,120.34137421146504,新化區圖書館,23.038088,120.310581,3.4874,5.6033333333333335,osrm_driving
grid_R017_C033,23.03675065833937,120.35113114388744,新化區圖書館,23.038088,120.310581,5.8702,12.366666666666667,osrm_driving
grid_R017_C034,23.036790377764113,120.3608880980997,新化區圖書館,23.038088,120.310581,6.2261999999999995,10.723333333333333,osrm_driving
grid_R017_C035,23.036829495495574,120.3706450737742,新化區圖書館,23.038088,120.310581,7.909800000000001,12.281666666666666,osrm_driving
grid_R017_C036,23.036868011528437,120.3804020705834,左鎮區圖書館,23.056394,120.408727,8.458200000000001,23.44333333333333,osrm_driving
grid_R017_C037,23.036905925857447,120.39015908819968,左鎮區圖書館,23.056394,120.408727,6.8762,20.228333333333335,osrm_driving
grid_R017_C038,23.036943238477463,120.39991612629548,左鎮區圖書館,23.056394,120.408727,4.4873,8.44,osrm_driving
grid_R017_C039,23.036979949383404,120.40967318454317,左鎮區圖書館,23.056394,120.408727,2.9451,11.256666666666666,osrm_driving
grid_R017_C040,23.03701605857027,120.4194302626152,左鎮區圖書館,23.056394,120.408727,3.5064,8.043333333333333,osrm_driving
grid_R017_C041,23.037051566033163,120.42918736018392,左鎮區圖書館,23.056394,120.408727,3.8939,10.731666666666666,osrm_driving
grid_R017_C042,23.03708647176725,120.43894447692182,左鎮區圖書館,23.056394,120.408727,4.7768999999999995,10.953333333333337,osrm_driving
grid_R017_C043,23.037120775767765,120.4487016125012,南化區圖書館,23.045724,120.480301,5.5824,9.606666666666666,osrm_driving
grid_R017_C044,23.03715447803006,120.45845876659452,南化區圖書館,23.045724,120.480301,4.789899999999999,7.545,osrm_driving
grid_R017_C045,23.03718757854955,120.4682159388741,南化區圖書館,23.045724,120.480301,2.32,6.798333333333333,osrm_driving
grid_R017_C046,23.03722007732172,120.47797312901236,南化區圖書館,23.045724,120.480301,1.6185999999999998,1.85,osrm_driving
grid_R017_C047,23.03725197434216,120.48773033668172,南化區圖書館,23.045724,120.480301,2.0818000000000003,3.235,osrm_driving
grid_R017_C048,23.03728326960653,120.49748756155444,南化區圖書館,23.045724,120.480301,3.3844000000000003,9.693333333333332,osrm_driving
grid_R017_C049,23.037313963110577,120.50724480330302,南化區圖書館,23.045724,120.480301,6.1925,15.453333333333337,osrm_driving
grid_R017_C050,23.03734405485011,120.51700206159975,南化區圖書館,23.045724,120.480301,8.5944,15.295,osrm_driving
grid_R018_C002,23.044250389846493,120.04861458853448,土城圖書館,23.066305,120.126709,14.927,36.32666666666667,osrm_driving
grid_R018_C003,23.044308784135108,120.05837136498916,土城圖書館,23.066305,120.126709,7.9408,17.134999999999998,osrm_driving
grid_R018_C004,23.04436657667364,120.06812817306802,土城圖書館,23.066305,120.126709,7.712899999999999,16.58833333333333,osrm_driving
grid_R018_C005,23.044423767454234,120.07788501244356,土城圖書館,23.066305,120.126709,7.616899999999999,17.80666666666667,osrm_driving
grid_R018_C006,23.044480356469094,120.0876418827882,土城圖書館,23.066305,120.126709,5.9779,14.581666666666669,osrm_driving
grid_R018_C007,23.04453634371055,120.09739878377444,土城圖書館,23.066305,120.126709,5.2773,13.396666666666668,osrm_driving
grid_R018_C008,23.04459172917096,120.1071557150748,土城圖書館,23.066305,120.126709,3.9756,9.778333333333334,osrm_driving
grid_R018_C009,23.044646512842807,120.11691267636164,土城圖書館,23.066305,120.126709,3.0124,7.466666666666667,osrm_driving
grid_R018_C010,23.044700694718635,120.12666966730754,土城圖書館,23.066305,120.126709,4.2906,9.188333333333333,osrm_driving
grid_R018_C011,23.04475427479108,120.13642668758484,土城圖書館,23.066305,120.126709,4.5051000000000005,8.056666666666667,osrm_driving
grid_R018_C012,23.04480725305285,120.14618373686602,土城圖書館,23.066305,120.126709,3.8135,6.341666666666667,osrm_driving
grid_R018_C013,23.044859629496727,120.15594081482352,土城圖書館,23.066305,120.126709,4.4331000000000005,10.323333333333332,osrm_driving
grid_R018_C014,23.044911404115616,120.16569792112976,安南圖書館,23.047222,120.18481,2.3512,4.145,osrm_driving
grid_R018_C015,23.04496257690244,120.1754550554572,安南圖書館,23.047222,120.18481,1.9031,5.25,osrm_driving
grid_R018_C016,23.04501314785027,120.1852122174782,安南圖書館,23.047222,120.18481,0.5766,1.4483333333333337,osrm_driving
grid_R018_C017,23.04506311695221,120.19496940686524,台江文化中心圖書館,23.045984,120.188233,0.7112,1.3166666666666669,osrm_driving
grid_R018_C018,23.04511248420146,120.20472662329072,台江文化中心圖書館,23.045984,120.188233,1.8691,3.28,osrm_driving
grid_R018_C019,23.045161249591324,120.214483866427,台江文化中心圖書館,23.045984,120.188233,3.2496,6.153333333333333,osrm_driving
grid_R018_C020,23.045209413115145,120.2242411359465,台江文化中心圖書館,23.045984,120.188233,4.6502,7.975,osrm_driving
grid_R018_C021,23.045256974766396,120.2339984315216,市圖總館（新總館）,23.024401,120.238004,3.0609,7.176666666666667,osrm_driving
grid_R018_C022,23.045303934538577,120.24375575282474,市圖總館（新總館）,23.024401,120.238004,3.9323,7.311666666666667,osrm_driving
grid_R018_C023,23.045350292425333,120.25351309952828,永康區圖書館,23.018985,120.25988,3.6648,7.513333333333334,osrm_driving
grid_R018_C024,23.045396048420336,120.26327047130457,永康區圖書館,23.018985,120.25988,3.6366,6.536666666666666,osrm_driving
grid_R018_C025,23.045441202517377,120.273027867826,永康區圖書館,23.018985,120.25988,4.4928,7.356666666666667,osrm_driving
grid_R018_C026,23.0454857547103,120.28278528876494,新化區圖書館,23.038088,120.310581,4.270899999999999,7.738333333333333,osrm_driving
grid_R018_C027,23.04552970499305,120.29254273379378,新化區圖書館,23.038088,120.310581,2.7749,4.533333333333333,osrm_driving
grid_R018_C028,23.045573053359657,120.30230020258486,新化區圖書館,23.038088,120.310581,1.5123,2.8133333333333335,osrm_driving
grid_R018_C029,23.04561579980421,120.3120576948105,新化區圖書館,23.038088,120.310581,2.5749,4.42,osrm_driving
grid_R018_C030,23.045657944320904,120.32181521014311,新化區圖書館,23.038088,120.310581,2.0482,2.6016666666666666,osrm_driving
grid_R018_C031,23.04569948690401,120.331572748255,新化區圖書館,23.038088,120.310581,4.0051,7.39,osrm_driving
grid_R018_C032,23.045740427547855,120.34133030881851,新化區圖書館,23.038088,120.310581,10.2374,18.986666666666668,osrm_driving
grid_R018_C033,23.045780766246892,120.351087891506,新化區圖書館,23.038088,120.310581,8.7408,12.781666666666666,osrm_driving
grid_R018_C034,23.045820502995635,120.3608454959898,新化區圖書館,23.038088,120.310581,9.349200000000002,12.48,osrm_driving
grid_R018_C035,23.045859637788663,120.37060312194222,新化區圖書館,23.038088,120.310581,7.9482,15.85,osrm_driving
grid_R018_C036,23.045898170620664,120.3803607690356,新化區圖書館,23.038088,120.310581,8.998700000000001,20.12,osrm_driving
grid_R018_C037,23.045936101486394,120.39011843694225,左鎮區圖書館,23.056394,120.408727,7.4633,24.153333333333332,osrm_driving
grid_R018_C038,23.04597343038068,120.39987612533449,左鎮區圖書館,23.056394,120.408727,2.617,6.05,osrm_driving
grid_R018_C039,23.046010157298465,120.4096338338846,左鎮區圖書館,23.056394,120.408727,2.017,7.29,osrm_driving
grid_R018_C040,23.04604628223474,120.41939156226496,左鎮區圖書館,23.056394,120.408727,2.8713,9.283333333333331,osrm_driving
grid_R018_C041,23.046081805184595,120.4291493101478,左鎮區圖書館,23.056394,120.408727,2.7593,6.118333333333334,osrm_driving
grid_R018_C042,23.0461167261432,120.43890707720549,南化區圖書館,23.045724,120.480301,4.6888000000000005,9.305,osrm_driving
grid_R018_C043,23.0461510451058,120.44866486311028,南化區圖書館,23.045724,120.480301,3.5479000000000003,5.39,osrm_driving
grid_R018_C044,23.04618476206772,120.45842266753446,南化區圖書館,23.045724,120.480301,2.432,3.673333333333334,osrm_driving
grid_R018_C045,23.046217877024382,120.46818049015032,南化區圖書館,23.045724,120.480301,1.5095999999999998,3.36,osrm_driving
grid_R018_C046,23.046250389971288,120.4779383306302,南化區圖書館,23.045724,120.480301,0.468,1.1316666666666668,osrm_driving
grid_R018_C047,23.046282300904004,120.48769618864634,南化區圖書館,23.045724,120.480301,0.8977,1.54,osrm_driving
grid_R018_C048,23.04631360981819,120.497454063871,南化區圖書館,23.045724,120.480301,1.9743,4.013333333333334,osrm_driving
grid_R018_C049,23.046344316709583,120.50721195597647,南化區圖書館,23.045724,120.480301,4.1087,6.381666666666666,osrm_driving
grid_R018_C050,23.04637442157402,120.51696986463504,南化區圖書館,23.045724,120.480301,5.2098,9.753333333333334,osrm_driving
grid_R018_C051,23.04640392440739,120.526727789519,南化區圖書館,23.045724,120.480301,14.3144,36.598333333333336,osrm_driving
grid_R019_C002,23.05327982009519,120.04855114947468,七股區圖書館,23.140338,120.139167,15.6393,37.10166666666667,osrm_driving
grid_R019_C003,23.05333823984464,120.05830857628266,七股區圖書館,23.140338,120.139167,14.9976,34.53666666666666,osrm_driving
grid_R019_C004,23.053396057581654,120.0680660347242,土城圖書館,23.066305,120.126709,6.8827,14.596666666666666,osrm_driving
grid_R019_C005,23.05345327329837,120.0778235244717,土城圖書館,23.066305,120.126709,6.3244,13.255,osrm_driving
grid_R019_C006,23.053509886987012,120.08758104519752,土城圖書館,23.066305,120.126709,5.1613,12.986666666666668,osrm_driving
grid_R019_C007,23.053565898639857,120.09733859657406,土城圖書館,23.066305,120.126709,5.7305,14.08,osrm_driving
grid_R019_C008,23.053621308249312,120.10709617827368,土城圖書館,23.066305,120.126709,4.0728,11.2,osrm_driving
grid_R019_C009,23.053676115807825,120.11685378996872,土城圖書館,23.066305,120.126709,2.2851,7.114999999999999,osrm_driving
grid_R019_C010,23.053730321307945,120.12661143133158,土城圖書館,23.066305,120.126709,2.4306,5.035,osrm_driving
grid_R019_C011,23.053783924742294,120.1363691020346,土城圖書館,23.066305,120.126709,2.8627,5.221666666666667,osrm_driving
grid_R019_C012,23.053836926103592,120.14612680175009,土城圖書館,23.066305,120.126709,3.1037,5.806666666666667,osrm_driving
grid_R019_C013,23.053889325384613,120.15588453015042,安南圖書館,23.047222,120.18481,3.3407,6.4383333333333335,osrm_driving
grid_R019_C014,23.05394112257825,120.16564228690793,安南圖書館,23.047222,120.18481,2.7215,5.281666666666666,osrm_driving
grid_R019_C015,23.053992317677444,120.17540007169492,安南圖書館,23.047222,120.18481,1.5982,3.268333333333333,osrm_driving
grid_R019_C016,23.054042910675225,120.18515788418374,台江文化中心圖書館,23.045984,120.188233,1.7708,3.935,osrm_driving
grid_R019_C017,23.05409290156472,120.19491572404672,台江文化中心圖書館,23.045984,120.188233,1.635,3.03,osrm_driving
grid_R019_C018,23.054142290339133,120.20467359095612,台江文化中心圖書館,23.045984,120.188233,3.4251,5.4399999999999995,osrm_driving
grid_R019_C019,23.054191076991735,120.2144314845843,台江文化中心圖書館,23.045984,120.188233,3.4711999999999996,5.9366666666666665,osrm_driving
grid_R019_C020,23.054239261515896,120.22418940460352,台江文化中心圖書館,23.045984,120.188233,5.3599,12.031666666666666,osrm_driving
grid_R019_C021,23.054286843905057,120.23394735068612,市圖總館（新總館）,23.024401,120.238004,4.4941,8.763333333333332,osrm_driving
grid_R019_C022,23.054333824152742,120.24370532250434,市圖總館（新總館）,23.024401,120.238004,4.1487,9.526666666666667,osrm_driving
grid_R019_C023,23.054380202252577,120.2534633197305,永康區圖書館,23.018985,120.25988,4.6838999999999995,10.156666666666666,osrm_driving
grid_R019_C024,23.05442597819823,120.26322134203689,新市區圖書館,23.079719,120.29588,5.851,7.98,osrm_driving
grid_R019_C025,23.054471151983496,120.27297938909578,新市區圖書館,23.079719,120.29588,4.2426,5.116666666666666,osrm_driving
grid_R019_C026,23.05451572360222,120.28273746057944,新化區圖書館,23.038088,120.310581,4.2824,7.958333333333333,osrm_driving
grid_R019_C027,23.05455969304832,120.2924955561601,新市區圖書館,23.079719,120.29588,3.7648,5.635000000000001,osrm_driving
grid_R019_C028,23.054603060315852,120.3022536755101,新化區圖書館,23.038088,120.310581,3.9606,4.833333333333333,osrm_driving
grid_R019_C029,23.05464582539889,120.3120118183016,新化區圖書館,23.038088,120.310581,3.142,4.298333333333333,osrm_driving
grid_R019_C030,23.05468798829162,120.32176998420697,新化區圖書館,23.038088,120.310581,5.1446000000000005,5.585,osrm_driving
grid_R019_C031,23.05472954898831,120.33152817289836,新化區圖書館,23.038088,120.310581,2.7796999999999996,4.796666666666667,osrm_driving
grid_R019_C032,23.05477050748331,120.34128638404802,新化區圖書館,23.038088,120.310581,4.1884,6.9350000000000005,osrm_driving
grid_R019_C033,23.054810863771028,120.35104461732826,新化區圖書館,23.038088,120.310581,7.5903,8.908333333333333,osrm_driving
grid_R019_C034,23.054850617846,120.36080287241128,新化區圖書館,23.038088,120.310581,9.2275,13.573333333333332,osrm_driving
grid_R019_C035,23.054889769702804,120.37056114896929,新化區圖書館,23.038088,120.310581,8.6712,15.183333333333334,osrm_driving
grid_R019_C036,23.05492831933612,120.3803194466745,左鎮區圖書館,23.056394,120.408727,5.0184,12.206666666666669,osrm_driving
grid_R019_C037,23.054966266740692,120.3900777651992,左鎮區圖書館,23.056394,120.408727,3.4901,9.266666666666667,osrm_driving
grid_R019_C038,23.055003611911367,120.39983610421558,左鎮區圖書館,23.056394,120.408727,1.512,3.7783333333333338,osrm_driving
grid_R019_C039,23.055040354843065,120.40959446339583,左鎮區圖書館,23.056394,120.408727,0.862,3.46,osrm_driving
grid_R019_C040,23.05507649553078,120.4193528424122,左鎮區圖書館,23.056394,120.408727,1.3945,3.6,osrm_driving
grid_R019_C041,23.055112033969607,120.42911124093688,左鎮區圖書館,23.056394,120.408727,2.7251999999999996,9.021666666666668,osrm_driving
grid_R019_C042,23.0551469701547,120.43886965864206,南化區圖書館,23.045724,120.480301,5.4136999999999995,12.853333333333332,osrm_driving
grid_R019_C043,23.05518130408131,120.44862809519994,南化區圖書館,23.045724,120.480301,4.6393,8.211666666666666,osrm_driving
grid_R019_C044,23.05521503574476,120.45838655028273,南化區圖書館,23.045724,120.480301,3.7952,7.443333333333333,osrm_driving
grid_R019_C045,23.05524816514048,120.46814502356264,南化區圖書館,23.045724,120.480301,3.7175,5.491666666666666,osrm_driving
grid_R019_C046,23.05528069226394,120.4779035147118,南化區圖書館,23.045724,120.480301,3.1533,6.1466666666666665,osrm_driving
grid_R019_C047,23.05531261711072,120.48766202340242,南化區圖書館,23.045724,120.480301,1.8015,3.63,osrm_driving
grid_R019_C048,23.05534393967649,120.49742054930672,南化區圖書館,23.045724,120.480301,2.8956,7.163333333333333,osrm_driving
grid_R019_C049,23.055374659956975,120.50717909209683,南化區圖書館,23.045724,120.480301,3.889,8.586666666666668,osrm_driving
grid_R019_C050,23.055404777948,120.516937651445,南化區圖書館,23.045724,120.480301,10.2051,22.253333333333337,osrm_driving
grid_R019_C051,23.055434293645465,120.52669622702328,南化區圖書館,23.045724,120.480301,11.5716,26.48,osrm_driving
grid_R019_C052,23.055463207045356,120.53645481850396,南化區圖書館,23.045724,120.480301,13.0198,31.435,osrm_driving
grid_R020_C000,23.062190542651287,120.02897161971563,七股區圖書館,23.140338,120.139167,16.9682,31.35,osrm_driving
grid_R020_C001,23.06225019239057,120.0387296329355,七股區圖書館,23.140338,120.139167,17.3184,32.751666666666665,osrm_driving
grid_R020_C002,23.06230923987102,120.0484876784537,七股區圖書館,23.140338,120.139167,17.685599999999997,34.22166666666667,osrm_driving
grid_R020_C003,23.062367685084595,120.05824575594258,七股區圖書館,23.140338,120.139167,14.1683,31.22,osrm_driving
grid_R020_C004,23.06242552802335,120.06800386507442,七股區圖書館,23.140338,120.139167,13.6076,28.976666666666667,osrm_driving
grid_R020_C005,23.06248276867942,120.0777620055215,土城圖書館,23.066305,120.126709,5.5281,11.348333333333333,osrm_driving
grid_R020_C006,23.062539407045016,120.08752017695616,土城圖書館,23.066305,120.126709,5.2563,13.233333333333333,osrm_driving
grid_R020_C007,23.062595443112432,120.09727837905058,土城圖書館,23.066305,120.126709,4.2302,8.235000000000001,osrm_driving
grid_R020_C008,23.06265087687404,120.1070366114771,土城圖書館,23.066305,120.126709,3.0556,8.191666666666666,osrm_driving
grid_R020_C009,23.062705708322312,120.116794873908,土城圖書館,23.066305,120.126709,2.3264,6.658333333333333,osrm_driving
grid_R020_C010,23.062759937449776,120.12655316601548,土城圖書館,23.066305,120.126709,0.6076,2.368333333333333,osrm_driving
grid_R020_C011,23.062813564249065,120.13631148747184,土城圖書館,23.066305,120.126709,1.9172,3.9866666666666664,osrm_driving
grid_R020_C012,23.06286658871287,120.14606983794933,土城圖書館,23.066305,120.126709,3.247,4.543333333333334,osrm_driving
grid_R020_C013,23.062919010834,120.15582821712016,土城圖書館,23.066305,120.126709,4.176,5.348333333333333,osrm_driving
grid_R020_C014,23.062970830605305,120.16558662465656,台江文化中心圖書館,23.045984,120.188233,4.6275,7.738333333333333,osrm_driving
grid_R020_C015,23.063022048019732,120.17534506023082,台江文化中心圖書館,23.045984,120.188233,3.5943,4.711666666666667,osrm_driving
grid_R020_C016,23.06307266307033,120.18510352351514,台江文化中心圖書館,23.045984,120.188233,2.505,4.371666666666667,osrm_driving
grid_R020_C017,23.0631226757502,120.19486201418172,台江文化中心圖書館,23.045984,120.188233,2.2826,4.3100000000000005,osrm_driving
grid_R020_C018,23.063172086052543,120.20462053190276,台江文化中心圖書館,23.045984,120.188233,4.4123,7.25,osrm_driving
grid_R020_C019,23.063220893970648,120.21437907635053,台江文化中心圖書館,23.045984,120.188233,4.3612,6.965,osrm_driving
grid_R020_C020,23.063269099497855,120.22413764719718,台江文化中心圖書館,23.045984,120.188233,5.8576999999999995,10.268333333333334,osrm_driving
grid_R020_C021,23.063316702627617,120.23389624411494,市圖總館（新總館）,23.024401,120.238004,5.7154,11.286666666666669,osrm_driving
grid_R020_C022,23.063363703353456,120.243654866776,市圖總館（新總館）,23.024401,120.238004,5.6349,11.391666666666667,osrm_driving
grid_R020_C023,23.063410101668985,120.25341351485253,新市區圖書館,23.079719,120.29588,8.168899999999999,9.111666666666668,osrm_driving
grid_R020_C024,23.063455897567874,120.26317218801674,新市區圖書館,23.079719,120.29588,4.825399999999999,8.205,osrm_driving
grid_R020_C025,23.063501091043907,120.2729308859408,新市區圖書館,23.079719,120.29588,5.1725,9.128333333333334,osrm_driving
grid_R020_C026,23.063545682090933,120.28268960829688,新市區圖書館,23.079719,120.29588,3.1718,4.183333333333334,osrm_driving
grid_R020_C027,23.06358967070289,120.29244835475714,新市區圖書館,23.079719,120.29588,2.6466999999999996,4.208333333333333,osrm_driving
grid_R020_C028,23.063633056873773,120.3022071249938,新市區圖書館,23.079719,120.29588,1.992,3.9866666666666664,osrm_driving
grid_R020_C029,23.0636758405977,120.31196591867892,新市區圖書館,23.079719,120.29588,3.2706,7.776666666666667,osrm_driving
grid_R020_C030,23.063718021868848,120.32172473548474,新化區圖書館,23.038088,120.310581,5.4407,8.961666666666668,osrm_driving
grid_R020_C031,23.06375960068147,120.3314835750834,新化區圖書館,23.038088,120.310581,3.7976,4.873333333333333,osrm_driving
grid_R020_C032,23.063800577029916,120.341242437147,新化區圖書館,23.038088,120.310581,4.9208,6.141666666666667,osrm_driving
grid_R020_C033,23.06384095090861,120.35100132134774,新化區圖書館,23.038088,120.310581,6.0497,6.755,osrm_driving
grid_R020_C034,23.063880722312053,120.36076022735772,山上區圖書館,23.101652,120.355209,5.465199999999999,10.998333333333331,osrm_driving
grid_R020_C035,23.063919891234836,120.3705191548491,左鎮區圖書館,23.056394,120.408727,5.4737,13.068333333333332,osrm_driving
grid_R020_C036,23.06395845767163,120.380278103494,左鎮區圖書館,23.056394,120.408727,3.8373,7.508333333333334,osrm_driving
grid_R020_C037,23.0639964216172,120.39003707296452,左鎮區圖書館,23.056394,120.408727,3.0329,6.376666666666667,osrm_driving
grid_R020_C038,23.064033783066364,120.39979606293282,左鎮區圖書館,23.056394,120.408727,1.7862,7.348333333333333,osrm_driving
grid_R020_C039,23.064070542014047,120.409555073071,左鎮區圖書館,23.056394,120.408727,2.1757,10.591666666666669,osrm_driving
grid_R020_C040,23.064106698455245,120.41931410305114,左鎮區圖書館,23.056394,120.408727,2.396,4.651666666666667,osrm_driving
grid_R020_C041,23.06414225238504,120.42907315254544,左鎮區圖書館,23.056394,120.408727,3.5253,9.391666666666667,osrm_driving
grid_R020_C042,23.064177203798593,120.4388322212259,左鎮區圖書館,23.056394,120.408727,4.1712,16.42,osrm_driving
grid_R020_C043,23.06421155269115,120.4485913087647,南化區圖書館,23.045724,120.480301,6.5099,13.418333333333331,osrm_driving
grid_R020_C044,23.064245299058037,120.4583504148339,南化區圖書館,23.045724,120.480301,6.2375,9.666666666666666,osrm_driving
grid_R020_C045,23.064278442894672,120.46810953910558,南化區圖書館,23.045724,120.480301,5.0795,8.283333333333333,osrm_driving
grid_R020_C046,23.064310984196517,120.47786868125188,南化區圖書館,23.045724,120.480301,3.003,5.680000000000001,osrm_driving
grid_R020_C047,23.064342922959177,120.48762784094488,南化區圖書館,23.045724,120.480301,3.2981,9.343333333333334,osrm_driving
grid_R020_C048,23.06437425917829,120.49738701785664,南化區圖書館,23.045724,120.480301,7.972300000000001,17.291666666666668,osrm_driving
grid_R020_C049,23.064404992849596,120.50714621165922,南化區圖書館,23.045724,120.480301,5.1636999999999995,17.9,osrm_driving
grid_R020_C050,23.06443512396891,120.51690542202472,南化區圖書館,23.045724,120.480301,8.977799999999998,14.971666666666666,osrm_driving
grid_R020_C051,23.06446465253213,120.52666464862529,南化區圖書館,23.045724,120.480301,10.5556,19.42,osrm_driving
grid_R020_C052,23.06449357853525,120.53642389113286,南化區圖書館,23.045724,120.480301,14.2213,26.063333333333333,osrm_driving
grid_R020_C053,23.064521901974327,120.5461831492196,南化區圖書館,23.045724,120.480301,17.4627,34.97,osrm_driving
grid_R020_C054,23.0645496228455,120.55594242255752,南化區圖書館,23.045724,120.480301,16.3694,26.41,osrm_driving
grid_R021_C000,23.071219900228954,120.0289068147354,七股區圖書館,23.140338,120.139167,16.1691,28.121666666666663,osrm_driving
grid_R021_C001,23.071279575960485,120.03866547894476,七股區圖書館,23.140338,120.139167,16.3937,29.053333333333335,osrm_driving
grid_R021_C002,23.07133864917077,120.04842417546206,七股區圖書館,23.140338,120.139167,16.752200000000002,30.486666666666668,osrm_driving
grid_R021_C003,23.071397119851767,120.05818290395956,七股區圖書館,23.140338,120.139167,13.4106,28.188333333333333,osrm_driving
grid_R021_C004,23.071454987995537,120.06794166410936,七股區圖書館,23.140338,120.139167,12.8091,25.783333333333335,osrm_driving
grid_R021_C005,23.07151225359418,120.0777004555838,七股區圖書館,23.140338,120.139167,12.0936,22.92,osrm_driving
grid_R021_C006,23.07156891663992,120.08745927805496,土城圖書館,23.066305,120.126709,4.235600000000001,8.246666666666666,osrm_driving
grid_R021_C007,23.071624977125055,120.097218131195,土城圖書館,23.066305,120.126709,3.4068,6.256666666666666,osrm_driving
grid_R021_C008,23.07168043504196,120.1069770146762,土城圖書館,23.066305,120.126709,2.858,5.3116666666666665,osrm_driving
grid_R021_C009,23.07173529038307,120.11673592817064,土城圖書館,23.066305,120.126709,1.9219,6.611666666666666,osrm_driving
grid_R021_C010,23.07178954314094,120.12649487135052,土城圖書館,23.066305,120.126709,1.4414,4.556666666666667,osrm_driving
grid_R021_C011,23.071843193308183,120.136253843888,土城圖書館,23.066305,120.126709,2.6995,5.7316666666666665,osrm_driving
grid_R021_C012,23.071896240877503,120.1460128454552,土城圖書館,23.066305,120.126709,7.1479,13.653333333333334,osrm_driving
grid_R021_C013,23.071948685841676,120.15577187572428,土城圖書館,23.066305,120.126709,6.279100000000001,9.993333333333334,osrm_driving
grid_R021_C014,23.07200052819357,120.1655309343674,台江文化中心圖書館,23.045984,120.188233,6.5741000000000005,12.795,osrm_driving
grid_R021_C015,23.07205176792613,120.17529002105668,台江文化中心圖書館,23.045984,120.188233,4.5998,8.075,osrm_driving
grid_R021_C016,23.072102405032396,120.18504913546424,台江文化中心圖書館,23.045984,120.188233,3.816,6.48,osrm_driving
grid_R021_C017,23.072152439505462,120.1948082772622,台江文化中心圖書館,23.045984,120.188233,3.1429,6.27,osrm_driving
grid_R021_C018,23.07220187133853,120.20456744612272,台江文化中心圖書館,23.045984,120.188233,4.384399999999999,8.813333333333333,osrm_driving
grid_R021_C019,23.07225070052488,120.21432664171786,台江文化中心圖書館,23.045984,120.188233,6.0992,7.89,osrm_driving
grid_R021_C020,23.072298927057854,120.22408586371976,安定區圖書館,23.114827,120.234156,6.0127,9.391666666666667,osrm_driving
grid_R021_C021,23.072346550930902,120.23384511180048,安定區圖書館,23.114827,120.234156,7.8599,15.206666666666669,osrm_driving
grid_R021_C022,23.072393572137543,120.24360438563215,新市區圖書館,23.079719,120.29588,5.8613,12.138333333333332,osrm_driving
grid_R021_C023,23.07243999067138,120.25336368488688,新市區圖書館,23.079719,120.29588,7.1695,8.398333333333333,osrm_driving
grid_R021_C024,23.07248580652609,120.26312300923676,新市區圖書館,23.079719,120.29588,3.8377,6.6483333333333325,osrm_driving
grid_R021_C025,23.072531019695443,120.2728823583538,新市區圖書館,23.079719,120.29588,2.8946,5.043333333333334,osrm_driving
grid_R021_C026,23.072575630173286,120.28264173191016,新市區圖書館,23.079719,120.29588,2.1334,5.444999999999999,osrm_driving
grid_R021_C027,23.07261963795355,120.29240112957784,新市區圖書館,23.079719,120.29588,1.2809,1.9766666666666663,osrm_driving
grid_R021_C028,23.072663043030257,120.30216055102896,新市區圖書館,23.079719,120.29588,1.4417,4.131666666666667,osrm_driving
grid_R021_C029,23.072705845397497,120.31191999593555,新市區圖書館,23.079719,120.29588,2.6272,8.045,osrm_driving
