unit_id,centroid_lat,centroid_lon,nearest_library,library_lat,library_lon,distance_km,time_min,method,village_name,district
67000250003,23.05332932888258,120.45214822029028,南化區圖書館,23.045724,120.480301,4.585,7.1016666666666675,osrm_driving,中坑里,南化區
67000250007,23.075573801180685,120.497067662587,南化區圖書館,23.045724,120.480301,6.3296,8.766666666666667,osrm_driving,北寮里,南化區
67000250004,23.06865463627714,120.45806835446524,南化區圖書館,23.045724,120.480301,6.513,11.035,osrm_driving,北平里,南化區
67000250001,23.041374700768568,120.48197392828077,南化區圖書館,23.045724,120.480301,1.2249,1.66,osrm_driving,南化里,南化區
67000250002,23.05218808570284,120.49603462297893,南化區圖書館,23.045724,120.480301,2.0157,5.266666666666667,osrm_driving,小崙里,南化區
67000250005,23.019612920488697,120.47723371862487,南化區圖書館,23.045724,120.480301,4.089300000000001,5.245,osrm_driving,東和里,南化區
67000250008,23.08634219725331,120.5372207191864,南化區圖書館,23.045724,120.480301,11.9613,18.68166666666667,osrm_driving,玉山里,南化區
67000250006,23.03147203897416,120.45446671690944,南化區圖書館,23.045724,120.480301,4.9293000000000005,7.83,osrm_driving,西埔里,南化區
67000250009,23.172536769914313,120.5945073861524,楠西區圖書館,23.172789,120.487278,43.4236,51.41,osrm_driving,關山里,南化區
67000330020,22.918746952863764,120.17854030640072,喜樹圖書館,22.940384,120.17836,3.0122,4.806666666666667,osrm_driving,佛壇里,南區
67000330011,22.972328998256337,120.1869362984609,鹽埕圖書館,22.967195,120.187566,0.7831,2.411666666666666,osrm_driving,光明里,南區
67000330025,22.979442204324705,120.19251382310426,鹽埕圖書館,22.967195,120.187566,1.7384000000000002,2.6683333333333334,osrm_driving,再興里,南區
67000330039,22.96249320410346,120.18690804503936,鹽埕圖書館,22.967195,120.187566,0.8307,2.4133333333333336,osrm_driving,南華里,南區
67000330029,22.956372265637793,120.18451105536889,鹽埕圖書館,22.967195,120.187566,1.534,2.6883333333333335,osrm_driving,南都里,南區
67000330019,22.923155829789387,120.18816580827658,喜樹圖書館,22.940384,120.17836,2.8176,5.819999999999999,osrm_driving,同安里,南區
67000330015,22.947952697782316,120.17653893636536,喜樹圖書館,22.940384,120.17836,1.8905,3.5533333333333332,osrm_driving,喜北里,南區
67000330016,22.938714778885483,120.17703501900952,喜樹圖書館,22.940384,120.17836,0.5242,1.4316666666666669,osrm_driving,喜南里,南區
67000330014,22.944474275544373,120.19003097741458,喜樹圖書館,22.940384,120.17836,1.6307,4.823333333333333,osrm_driving,喜東里,南區
67000330009,22.976221394060097,120.18729700990168,鹽埕圖書館,22.967195,120.187566,1.694,2.9583333333333335,osrm_driving,國宅里,南區
67000330022,22.970364128068688,120.21016663036136,林森圖書館,22.986591,120.223125,3.8121,6.05,osrm_driving,大忠里,南區
67000330023,22.956520030058503,120.20900162386178,林森圖書館,22.986591,120.223125,5.7538,9.546666666666663,osrm_driving,大恩里,南區
67000330004,22.977901047916973,120.1990705424356,鹽埕圖書館,22.967195,120.187566,2.2585,4.15,osrm_driving,大成里,南區
67000330021,22.972104978280697,120.20671515808787,中西區圖書館,22.992069,120.203801,2.7397,4.965,osrm_driving,大林里,南區
67000330034,22.971982856818745,120.19506916566436,鹽埕圖書館,22.967195,120.187566,1.3717,2.5483333333333333,osrm_driving,府南里,南區
67000330005,22.98476570678363,120.1934711300364,鹽埕圖書館,22.967195,120.187566,2.3953,3.433333333333333,osrm_driving,廣州里,南區
67000330032,22.95614236461534,120.19405968188993,鹽埕圖書館,22.967195,120.187566,2.142,4.331666666666666,osrm_driving,建南里,南區
67000330031,22.972147477066443,120.17822680461076,鹽埕圖書館,22.967195,120.187566,1.6038,3.4766666666666666,osrm_driving,彰南里,南區
67000330035,22.983310955018055,120.1870010774716,鹽埕圖書館,22.967195,120.187566,2.5052,4.168333333333333,osrm_driving,文南里,南區
67000330027,22.986576589688884,120.18963766028617,中西區圖書館,22.992069,120.203801,2.1814,3.691666666666667,osrm_driving,文華里,南區
67000330006,22.984915446813023,120.19639533448397,中西區圖書館,22.992069,120.203801,1.5669000000000002,2.9133333333333336,osrm_driving,新昌里,南區
67000330024,22.977420345662765,120.21086987964524,林森圖書館,22.986591,120.223125,2.0145999999999997,3.81,osrm_driving,新生里,南區
67000330007,22.97982163409148,120.19506995457976,鹽埕圖書館,22.967195,120.187566,1.8855,2.86,osrm_driving,新興里,南區
